"subject" "activity" "timeBodyaccelerometer.std...X" "timeBodyaccelerometer.std...Y" "timeBodyaccelerometer.std...Z" "timeGravityaccelerometer.std...X" "timeGravityaccelerometer.std...Y" "timeGravityaccelerometer.std...Z" "timeBodyaccelerometerJerk.std...X" "timeBodyaccelerometerJerk.std...Y" "timeBodyaccelerometerJerk.std...Z" "timeBodygyroscope.std...X" "timeBodygyroscope.std...Y" "timeBodygyroscope.std...Z" "timeBodygyroscopeJerk.std...X" "timeBodygyroscopeJerk.std...Y" "timeBodygyroscopeJerk.std...Z" "timeBodyaccelerometermagnitude.std.." "timeGravityaccelerometermagnitude.std.." "timeBodyaccelerometerJerkmagnitude.std.." "timeBodygyroscopemagnitude.std.." "timeBodygyroscopeJerkmagnitude.std.." "frequencyBodyaccelerometer.std...X" "frequencyBodyaccelerometer.std...Y" "frequencyBodyaccelerometer.std...Z" "frequencyBodyaccelerometerJerk.std...X" "frequencyBodyaccelerometerJerk.std...Y" "frequencyBodyaccelerometerJerk.std...Z" "frequencyBodygyroscope.std...X" "frequencyBodygyroscope.std...Y" "frequencyBodygyroscope.std...Z" "frequencyBodyaccelerometermagnitude.std.." "frequencybodyaccelerometerJerkmagnitude.std.." "frequencybodygyroscopemagnitude.std.." "frequencybodygyroscopeJerkmagnitude.std.."
15 "SITTING" -0.979768987948718 -0.94079896551282 -0.950004414102564 -0.965082925641026 -0.949286700807692 -0.944580863846154 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.933602783410256 -0.933602783410256 -0.989986111666667 -0.964742022307692 -0.994033207051282 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.99329986051282 -0.987754588717949 -0.990693114358974 -0.991318436410256 -0.969488188974359 -0.968266666923077 -0.934587699141026 -0.989521272820513 -0.963650652307692 -0.99420976974359
15 "STANDING" -0.993533053050847 -0.948772404745763 -0.96516383 -0.992482686101695 -0.964515951186441 -0.963840999152542 -0.991747906440678 -0.976533796610169 -0.987709115254237 -0.977200855423729 -0.983920014576271 -0.975678790847458 -0.981143239830508 -0.990549705254237 -0.98673716559322 -0.962042290847458 -0.962042290847458 -0.983634216949153 -0.966430780847458 -0.985925503050847 -0.993979628135593 -0.946829950169492 -0.962349025762712 -0.99247710440678 -0.977864733050847 -0.988132875932203 -0.978485855423729 -0.983344268135593 -0.977882794915254 -0.963134701186441 -0.98221430220339 -0.966550333559322 -0.984652629830508
15 "WALKING" -0.340185527559322 -0.136351391645763 -0.333486502542373 -0.980055651016949 -0.969040314237288 -0.966231561694915 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.421848313898305 -0.421848313898305 -0.279350754237288 -0.538329286101695 -0.603468672372881 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.537183967118644 -0.268948465423729 -0.60946621661017 -0.612930343220339
15 "WALKING_DOWNSTAIRS" 0.161153560142857 -0.0740788043071429 -0.30607031 -0.966955569642857 -0.936703078571429 -0.937259 -0.131000451082143 -0.125515929928607 -0.399815865714286 -0.344537621035714 -0.501354899285714 -0.3589658175 -0.199204322285714 -0.571919594642857 -0.375484664285714 0.140542043642857 0.140542043642857 -0.131164357535714 -0.308108627260714 -0.481675703214286 0.220138120857143 -0.140488178042857 -0.364016977142857 -0.125375510521429 -0.113006749471429 -0.41020561 -0.406998601107143 -0.52537368 -0.457440685 0.00480076153928571 -0.0746455515892857 -0.399429287535714 -0.502029569285714
15 "WALKING_UPSTAIRS" -0.183402864178571 -0.0594532865928571 -0.401558108214286 -0.960128528571429 -0.92779734 -0.9301351025 -0.316369551428571 -0.434578057857143 -0.684610709642857 -0.580107976785714 -0.624489728571429 -0.302400375464286 -0.543445415714286 -0.743524826785714 -0.577559616428571 -0.160024888535714 -0.160024888535714 -0.363669010357143 -0.548637302142857 -0.677663432857143 -0.155898346928571 -0.0481961283607143 -0.394989995 -0.358171082857143 -0.448653693928571 -0.723357925714286 -0.618848862142857 -0.618101242857143 -0.350479546071429 -0.276450274642857 -0.417533995 -0.598202974642857 -0.680357039285714
16 "LAYING" -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.971183862702703 -0.993701742972973 -0.989056311351351 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.978920176216216 -0.978920176216216 -0.988586771351351 -0.971915732837838 -0.993484313243243 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.980296339054054 -0.988174859594595 -0.971806236756757 -0.993552299324324
16 "SITTING" -0.988580107714286 -0.971579125714286 -0.965858735142857 -0.982445738 -0.982553336571429 -0.967268066 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.969526674714286 -0.969526674714286 -0.989200539571429 -0.970782132714286 -0.992112829571429 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.991292270714286 -0.986083114 -0.989282516857143 -0.988984618428571 -0.981037690285714 -0.977595519142857 -0.970885296857143 -0.988531651142857 -0.970528266285714 -0.991967776285714
16 "STANDING" -0.9919515835 -0.955171419 -0.962408444875 -0.994012162875 -0.97964105225 -0.968169953625 -0.987628362 -0.975829725 -0.987354788 -0.9699020075 -0.982498991125 -0.981281807 -0.9826424495 -0.990798007875 -0.9889703575 -0.9663601145 -0.9663601145 -0.98415908975 -0.965693334 -0.988819784 -0.99287582525 -0.954381606375 -0.958924794125 -0.98860681 -0.977605582 -0.98820826225 -0.970221836375 -0.98185775725 -0.983105048875 -0.967529105125 -0.983022277625 -0.96540017025 -0.988579092
16 "WALKING" -0.340189647391304 -0.196779372173913 -0.297395487391304 -0.980226869347826 -0.972912473695652 -0.954645794782609 -0.310870866956522 -0.112987287572826 -0.391736838478261 -0.600636166086957 -0.557145835434783 -0.255216938913043 -0.531984801521739 -0.652513723043478 -0.426026211956522 -0.401633746086957 -0.401633746086957 -0.25717479673913 -0.498734925869565 -0.631204694347826 -0.356810947391304 -0.277492788043478 -0.346972432173913 -0.343501624130435 -0.0758775419021739 -0.405393167173913 -0.633862875434783 -0.559619161521739 -0.303140853913043 -0.542262513913043 -0.26042340923913 -0.558483447608696 -0.647769213478261
16 "WALKING_DOWNSTAIRS" 0.207182059340909 -0.0228649424727273 -0.298889325227273 -0.955127320227273 -0.933659139772727 -0.919123125227273 -0.0614543781113636 -0.100529561540909 -0.398576572272727 -0.341781709340909 -0.518855207045455 -0.282375130909091 -0.3345395247 -0.564960692045455 -0.331223166363636 0.130443259545455 0.130443259545455 -0.0713617407409091 -0.313138527363636 -0.524446341136364 0.253039184227273 -0.0933330257068182 -0.368754933181818 -0.0932747580454545 -0.0973140417318182 -0.439878759318182 -0.389786217590909 -0.551650630909091 -0.388933207272727 -0.0312498807590909 -0.0889003984477273 -0.391391757954545 -0.563925072272727
16 "WALKING_UPSTAIRS" -0.202348506653846 -0.0781666475884615 -0.350837949615385 -0.963106076346154 -0.947849241538462 -0.931742398653846 -0.359442591980769 -0.399771623846154 -0.660000060384615 -0.529654147692308 -0.595666553653846 -0.274450735615385 -0.581666263846154 -0.731206163461538 -0.611245566153846 -0.257312719711538 -0.257312719711538 -0.387441452307692 -0.480291042476923 -0.702860454615385 -0.167421278596154 -0.0743042064538462 -0.34133336 -0.397647413653846 -0.424955636346154 -0.692094857884615 -0.556810575942308 -0.588735521923077 -0.309491004192308 -0.36594914 -0.424682470192308 -0.518616863307692 -0.721568106730769
17 "LAYING" -0.970510433205128 -0.946938108846154 -0.957661685384615 -0.970707961666667 -0.969281368974359 -0.978912248589744 -0.980815680512821 -0.979449311538461 -0.973627155512821 -0.956117862051282 -0.961597406025641 -0.964314577948718 -0.961415892820513 -0.981390772948718 -0.982642693974359 -0.958010524487179 -0.958010524487179 -0.974500783589744 -0.931644602435897 -0.971159920512821 -0.969018418076923 -0.94361835974359 -0.957930391410256 -0.982823883076923 -0.981809691025641 -0.974674907820513 -0.958854926923077 -0.959118795 -0.967917786538461 -0.961019479358974 -0.973806051538462 -0.934286998974359 -0.971238104358974
17 "SITTING" -0.983272806805556 -0.939905244861111 -0.936667245694444 -0.989132499583333 -0.971766352361111 -0.956087679583333 -0.976286679444444 -0.962219452777778 -0.976327426666667 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.982155662638889 -0.980713868611111 -0.971001691388889 -0.947782703333333 -0.947782703333333 -0.970301646111111 -0.951065984027778 -0.978441918333333 -0.984956708611111 -0.939885478333333 -0.9330454775 -0.977786782222222 -0.96399042625 -0.978327769444444 -0.98161514125 -0.953207017222222 -0.961561036111111 -0.952281424444444 -0.970823336388889 -0.953534292638889 -0.97839537
17 "STANDING" -0.977748638607595 -0.875689216835443 -0.905123824177215 -0.990059426582279 -0.962801441898734 -0.951782181518987 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.928343397721519 -0.972977006708861 -0.956497163670886 -0.917658334177215 -0.917658334177215 -0.954068391518987 -0.876917545696203 -0.956266480126582 -0.98026749 -0.87446926556962 -0.897600800886076 -0.971672796708861 -0.936991280253165 -0.973572051898734 -0.886706768227848 -0.936101609113924 -0.932039083037975 -0.923857158227848 -0.954963155316456 -0.878459662025316 -0.955983424556962
17 "WALKING" -0.364748796153846 -0.155817253025641 -0.337173396410256 -0.978325437435897 -0.97066541974359 -0.946714120512821 -0.366822823076923 -0.198644619192308 -0.552584692051282 -0.577438048974359 -0.511607760512821 -0.316910385897436 -0.448851676923077 -0.648704422564103 -0.48941756 -0.436658602307692 -0.436658602307692 -0.389701642051282 -0.490691214615385 -0.603697076666667 -0.378400522051282 -0.208988497692308 -0.359371251282051 -0.394907813589744 -0.160548116641026 -0.580169951794872 -0.617181981794872 -0.505747013846154 -0.376297986153846 -0.552698488717949 -0.421216788205128 -0.55274643025641 -0.617141169487179
17 "WALKING_DOWNSTAIRS" 0.0779010049 -0.0209316742152174 -0.277095825152174 -0.948247111521739 -0.947494576086957 -0.923322009347826 -0.0573110862065217 -0.110611500891304 -0.434050544347826 -0.340113817326087 -0.347187976304348 -0.30819702923913 -0.352434005586957 -0.403417951956522 -0.334479115869565 0.102675378302174 0.102675378302174 -0.0743754750304348 -0.28406491423913 -0.400493232306522 0.0857762762826087 -0.0999474433278261 -0.337867903086957 -0.12846229673913 -0.129424612008696 -0.501984476304348 -0.390052643978261 -0.403652803043478 -0.416208742391304 -0.10169422271087 -0.142567765195652 -0.409726800652174 -0.437093635282609
17 "WALKING_UPSTAIRS" -0.306860205555556 -0.139296863512963 -0.240237333203704 -0.949598396111111 -0.937272881666667 -0.918526111296296 -0.418984482777778 -0.405512761851852 -0.645196608333333 -0.577726984444444 -0.531258314259259 -0.197162168074074 -0.621280417407407 -0.697359013518518 -0.652620321851852 -0.297818150092593 -0.297818150092593 -0.403981169259259 -0.518271274444444 -0.688217613518519 -0.277853776296296 -0.139661097185185 -0.209738464074074 -0.440438674259259 -0.424451887592593 -0.679476897777778 -0.603515724444444 -0.520360883518519 -0.220611282055556 -0.401363029074074 -0.415316323703704 -0.554035609148148 -0.715549311481481
18 "LAYING" -0.98477733 -0.972196873859649 -0.971311176842105 -0.97956560245614 -0.990765579649123 -0.984192606315789 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.981724838421053 -0.990845724736842 -0.986549063333333 -0.972891829473684 -0.972891829473684 -0.976504858596491 -0.954713182807018 -0.984476476666667 -0.985322211929825 -0.973589287368421 -0.971668077017544 -0.987122678245614 -0.973486716315789 -0.983302949122807 -0.982424585438596 -0.982660631754386 -0.963183902982456 -0.976037695614035 -0.975126531403509 -0.954849053508772 -0.983569468245614
18 "SITTING" -0.982796562075472 -0.921402118113208 -0.968370181886792 -0.988069341132075 -0.949792572075472 -0.971661610754717 -0.980335163584906 -0.966766643396226 -0.983441609622641 -0.988164911509434 -0.982249040188679 -0.95284431245283 -0.990501518301887 -0.988554820188679 -0.981016044716981 -0.944581826415094 -0.944581826415094 -0.974511726792453 -0.959964488301887 -0.986256664716981 -0.983389810188679 -0.920047161698113 -0.967884390943396 -0.981607942075472 -0.968421475660377 -0.984349606792453 -0.989189512641509 -0.982137919056604 -0.956802766792453 -0.948521986037736 -0.972289134150943 -0.960711241886792 -0.985607229245283
18 "STANDING" -0.994978878723404 -0.964173331702128 -0.986382712765957 -0.994529398085106 -0.981047828723404 -0.989433253617021 -0.992527404255319 -0.979428279574468 -0.990132989574468 -0.980242494680851 -0.994210471914894 -0.980636664893617 -0.986690403617021 -0.995571631276596 -0.990663218510638 -0.98030536893617 -0.98030536893617 -0.988853960638298 -0.977071437446808 -0.992579166595745 -0.995573762978723 -0.96350679 -0.985958517446809 -0.993414564042553 -0.981185823617021 -0.990378149574468 -0.981009115744681 -0.994353086595745 -0.98230878106383 -0.981503969574468 -0.98802123106383 -0.977437710851064 -0.992277468510638
18 "WALKING" -0.355021087181818 0.0632662089922078 -0.387596069545455 -0.979902860649351 -0.965084237532468 -0.960981316363636 -0.387280971038961 -0.078937387 -0.602200827155844 -0.533828734155844 -0.430052970779221 -0.300114378616883 -0.502586683116883 -0.65970506974026 -0.495396089220779 -0.408752786961039 -0.408752786961039 -0.347078792519481 -0.497410217272727 -0.697586679350649 -0.353846567807792 0.0199639596922078 -0.384354611280519 -0.407978868441558 -0.0472714377181818 -0.627810435233766 -0.559366554025974 -0.394137213428571 -0.36774702212987 -0.526458472727273 -0.382728280272727 -0.546577115714286 -0.730265261558442
18 "WALKING_DOWNSTAIRS" 0.12044015561875 0.134712327179688 -0.170371703125 -0.95469325234375 -0.92985949609375 -0.92129129828125 0.035520295071875 -0.0063929657109375 -0.41124806455 -0.343320766182812 -0.365016520801562 -0.253751243453125 -0.4895417828125 -0.49970292944 -0.38436509778125 0.08251266374375 0.08251266374375 -0.01543676609375 -0.267715318726563 -0.527668905734375 0.13298527601875 0.0677296456078125 -0.21350347915625 -0.0118330252109375 -0.018702796875 -0.462413076375 -0.368463212953125 -0.3756789355625 -0.35010578040625 -0.138426616328125 -0.089268530265625 -0.35531098593125 -0.582068691171875
18 "WALKING_UPSTAIRS" -0.21949769330303 0.0606189025166667 -0.0816687041757576 -0.941624369242424 -0.92332568 -0.892687606060606 -0.369075320469697 -0.308770941851515 -0.658269511560606 -0.496172441060606 -0.258138189045455 -0.279900380606061 -0.610178120151515 -0.700148094545455 -0.664363508333333 -0.269364574939394 -0.269364574939394 -0.41220774280303 -0.32914570819697 -0.717021224090909 -0.190404366606061 0.0644385937106061 -0.0183343085545455 -0.390525887560606 -0.337908641412121 -0.687648833787879 -0.519485365151515 -0.169831091865152 -0.327399359393939 -0.384147389545455 -0.479965975454545 -0.347671735954545 -0.754758728939394
19 "LAYING" -0.982005622253521 -0.987273172676056 -0.985056638169014 -0.972754345633803 -0.994082581267606 -0.985824115070423 -0.990957288873239 -0.988362717042254 -0.992108562816901 -0.992124985070423 -0.990138246619718 -0.972508233802817 -0.994862416056338 -0.995522971971831 -0.993643070140845 -0.977036332957747 -0.977036332957747 -0.992740675633803 -0.972714936619718 -0.995357004507042 -0.981118053943662 -0.987535682253521 -0.98427094943662 -0.991573369295775 -0.989444213661972 -0.992426198169014 -0.992784304225352 -0.989543482394366 -0.974797790422535 -0.97712658 -0.992131244225352 -0.972541811267606 -0.994681612253521
19 "SITTING" -0.9907450195 -0.963222497833333 -0.968063878166667 -0.984679151833333 -0.973604289833333 -0.966032045333333 -0.993525560333333 -0.9840551 -0.990168733 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.9933220295 -0.995319164666667 -0.9928337675 -0.9692903165 -0.9692903165 -0.990531729333333 -0.971578024666667 -0.994905344 -0.990617521 -0.961693949333333 -0.965800974333333 -0.9942201755 -0.985493318833333 -0.990445861666667 -0.990727755166667 -0.987259808666667 -0.972912517166667 -0.971218019833333 -0.989822909333333 -0.971011373 -0.994742028
19 "STANDING" -0.996068635384615 -0.969295721076923 -0.980207488923077 -0.996764227384615 -0.985134032307692 -0.984464543538462 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.977994819846154 -0.990364876307692 -0.983368643230769 -0.983293061692308 -0.995533113076923 -0.990685705384615 -0.981745712923077 -0.981745712923077 -0.990495689538462 -0.975358665384615 -0.991453632153846 -0.996604570307692 -0.968278553076923 -0.978802973692308 -0.994123423538462 -0.984782782307692 -0.991316374615385 -0.979162564923077 -0.989643721230769 -0.984714226461538 -0.982247716 -0.990327934615385 -0.975938728769231 -0.991516778307692
19 "WALKING" -0.197560181528571 -0.0858773914542857 -0.240595490542857 -0.977069030142857 -0.972920590428571 -0.944933803285714 -0.25550921923 -0.120589564084286 -0.471570662857143 -0.543607985 -0.2835362499 -0.312904181277143 -0.386786692142857 -0.592645077142857 -0.448155395428571 -0.297739806714286 -0.297739806714286 -0.220119207642857 -0.379689967142857 -0.586497565142857 -0.206942559657143 -0.165123690902857 -0.276870037457143 -0.3197118564 -0.15537140095 -0.530310965142857 -0.595309950714286 -0.232012510728571 -0.379126844042857 -0.429594681428571 -0.269701924585714 -0.445372969428571 -0.596028052571429
19 "WALKING_DOWNSTAIRS" 0.174772910478261 0.0512576049130435 -0.242026962069565 -0.949087179565217 -0.929728672608696 -0.88591017826087 0.016795341168913 0.0126593368021739 -0.441388428695652 -0.245712209673913 -0.281630591195652 -0.288059767826087 -0.227968702543478 -0.538327741086956 -0.372593383695652 0.159529140086957 0.159529140086957 0.000104608363043477 -0.205317199965217 -0.487194833043478 0.196919362717391 -0.0556188802847826 -0.293452858352174 -0.0497916733456522 -0.02790321395 -0.50547920826087 -0.305489301121739 -0.271891838478261 -0.391319280652174 -0.0323982214195652 -0.0484382001804348 -0.30565834581587 -0.535839881304348
19 "WALKING_UPSTAIRS" -0.158234119722917 -0.11686841019375 -0.0750698328395833 -0.948216971666667 -0.923344130625 -0.8679529675 -0.241044298395833 -0.339727667 -0.637949790833333 -0.39344225240625 -0.194037513270833 -0.25218959171875 -0.461325770625 -0.696497234583333 -0.570550937083333 -0.1374493556875 -0.1374493556875 -0.290042933958333 -0.260515565854167 -0.67891527625 -0.15141611725 -0.14444037176875 -0.023424054625 -0.2930605544375 -0.3599832125 -0.681364534375 -0.425742794958333 -0.0907602407708333 -0.306189067658333 -0.255017517833333 -0.345000017291667 -0.285986027833333 -0.719762062708333
20 "LAYING" -0.917501887333333 -0.909697040980392 -0.900331921686275 -0.862136937254902 -0.94877486372549 -0.90130385627451 -0.971473557058824 -0.96812761745098 -0.972431855490196 -0.957221015098039 -0.932499780588235 -0.952296965294118 -0.970274962745098 -0.968042893529412 -0.979711372941176 -0.856593119215686 -0.856593119215686 -0.966450909019608 -0.913433185882353 -0.964009921960784 -0.911972655156863 -0.905221049156863 -0.894055710980392 -0.973491388039216 -0.969113291372549 -0.97491443 -0.959740488627451 -0.929955407058824 -0.957790479803922 -0.859606047058823 -0.963607433921569 -0.917760104901961 -0.963666018039216
20 "SITTING" -0.976302248148148 -0.914935703907407 -0.922774835740741 -0.976280399444444 -0.95032266362963 -0.938415738148148 -0.980890655185185 -0.967828356296296 -0.976133383518519 -0.980829981481481 -0.962048191666667 -0.952904383518518 -0.990284240185185 -0.986911323888889 -0.982819138888889 -0.92549582962963 -0.92549582962963 -0.973343388888889 -0.947081158333333 -0.986963989814815 -0.976303056851852 -0.911591208203704 -0.917678155296296 -0.981920831111111 -0.968943674259259 -0.978180020925926 -0.981573087222222 -0.958227403148148 -0.956028807962963 -0.929193937222222 -0.972959409444444 -0.946517963703704 -0.987065177777778
20 "STANDING" -0.977604982048193 -0.926219008915663 -0.93197674 -0.975941106987952 -0.963597785542169 -0.946472492289157 -0.980779359518072 -0.967156879879518 -0.975131582168675 -0.96118512060241 -0.954131216506024 -0.952428260361446 -0.971255225662651 -0.976236491325301 -0.977819363614458 -0.939718983373494 -0.939718983373494 -0.973699266987952 -0.935820059638554 -0.971605693855422 -0.978059038433735 -0.92363760313253 -0.927823281084337 -0.982645273855422 -0.968885114216868 -0.977499588795181 -0.96265629060241 -0.952055858795181 -0.955570797831325 -0.942401866144578 -0.973057166144578 -0.937966166385542 -0.970788439036145
20 "WALKING" -0.402639098135593 -0.0536126686650847 0.0518841040022034 -0.974816884237288 -0.954455935762712 -0.947516969830508 -0.454497019661017 -0.344339569152542 -0.472791088644068 -0.60038822220339 -0.0148392604279661 -0.12609080020339 -0.571759911525424 -0.536737701694915 -0.497187687966102 -0.36380562779661 -0.36380562779661 -0.439746918474576 -0.201401930542373 -0.606103313898305 -0.395859985762712 -0.0542709972186441 0.0854892136933898 -0.484797709830508 -0.353526894237288 -0.528889535084746 -0.630082075932203 0.0832950551222034 -0.180232949016949 -0.457490009491525 -0.453426008983051 -0.265504551525424 -0.65567766220339
20 "WALKING_DOWNSTAIRS" 0.0178313402266667 0.378870491755556 0.451576075111111 -0.919098794 -0.920725940666667 -0.879565316666667 0.0129597549231111 0.192791766468889 -0.133634060621778 -0.354551638377778 0.0569902222622222 0.356198597177778 -0.537002097555556 -0.284318020488889 0.0913857550044444 0.428405922622222 0.428405922622222 0.194708838913556 -0.0665144570666667 -0.274744003577778 0.0140826092322222 0.29363389996 0.427563832371111 -0.0302396365755556 0.138737970022222 -0.244857128202222 -0.378882872733333 0.0741391154937778 0.182794696328889 0.178684580868889 0.194263424111111 -0.223927430580444 -0.356849425488889
20 "WALKING_UPSTAIRS" -0.305224506129032 0.246818511693548 0.501725086290323 -0.932477872903226 -0.91267285483871 -0.882002850645161 -0.384345735 -0.351650673822581 -0.387247190532258 -0.454862132096774 0.373188495483871 0.404231499206452 -0.652695244032258 -0.429828694354839 -0.413287211645161 -0.0565634741790323 -0.0565634741790323 -0.357590432016129 0.220649739064516 -0.527786163870968 -0.297682008064516 0.289829577080645 0.581689009290323 -0.421361479516129 -0.383902964772581 -0.444543432741935 -0.465607569354839 0.535574164032258 0.363132634693548 -0.17395715416129 -0.421715478729032 0.166962391206452 -0.599120375241936
21 "LAYING" -0.976362515428571 -0.954201823857143 -0.967044236428571 -0.979563942714286 -0.988930714857143 -0.983274524857143 -0.977463775571429 -0.971049778142857 -0.979517896142857 -0.973662822428571 -0.966041673 -0.968889156142857 -0.983775833714286 -0.980357062142857 -0.980768874571429 -0.960167907285714 -0.960167907285714 -0.969642290285714 -0.951264441 -0.976177142571429 -0.977045260571429 -0.9535584 -0.967188198571429 -0.980350748142857 -0.972434196714286 -0.982281553142857 -0.974488400714286 -0.965134152428571 -0.972199238 -0.964051810714286 -0.968087778 -0.952644449285714 -0.975481548714286
21 "SITTING" -0.983622744193548 -0.937857000806452 -0.950654041290323 -0.978364712258065 -0.959361306774194 -0.956635663064516 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.993868545483871 -0.992491322903226 -0.988124495645161 -0.942901466612903 -0.942901466612903 -0.98605764 -0.960641288225806 -0.991280225 -0.983231005483871 -0.933992577903226 -0.946203823387097 -0.990017564516129 -0.981902116451613 -0.988971211935484 -0.988484803225806 -0.973804950806452 -0.95730868516129 -0.943543732580645 -0.985294959032258 -0.959513937258065 -0.990946424516129
21 "STANDING" -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.996420919152542 -0.95814576338983 -0.949207368305085 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.916570441355932 -0.916570441355932 -0.950762271186441 -0.887247636779661 -0.955995671864407 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.972216728644068 -0.960442360508475 -0.973954338305085 -0.911718163220339 -0.939469774067797 -0.935176884915254 -0.921733233050847 -0.946639846949153 -0.888872227966102 -0.955008564237288
21 "WALKING" -0.320779680202703 -0.162778359302838 -0.138196118027027 -0.979530112027027 -0.971039708378378 -0.94631582027027 -0.347710038 -0.252031605878108 -0.509075045675676 -0.412826101756757 -0.0120764214216216 -0.21653929672973 -0.449300539324324 -0.504827316621622 -0.482824075810811 -0.343145172702703 -0.343145172702703 -0.32246208577027 -0.271249621405405 -0.553329367567568 -0.321741266581081 -0.210376493094595 -0.121832534135135 -0.395559662567568 -0.276933450351351 -0.566147940675676 -0.429541445 0.0783990529405405 -0.271863430337838 -0.456885023648649 -0.338191595108108 -0.33719617972973 -0.581836870810811
21 "WALKING_DOWNSTAIRS" 0.0100494669642857 -0.047440627227381 -0.224617791380952 -0.954438729642857 -0.915381838452381 -0.87993762202381 -0.169025015514286 -0.15239634439881 -0.461925589642857 -0.273643198946429 -0.321085350880952 -0.299635169785714 -0.480253080047619 -0.63250539297619 -0.449723210714286 0.0275027261464286 0.0275027261464286 -0.102476103657143 -0.225200551940476 -0.605882539166667 0.0271980377057143 -0.129555283155952 -0.269101725783333 -0.235923971738095 -0.180362756995238 -0.529681536428571 -0.293468861224643 -0.293204797345238 -0.387725974761905 -0.1368589098475 -0.120305011892617 -0.272891450305952 -0.635507559761905
21 "WALKING_UPSTAIRS" -0.273222124064407 -0.130224653271186 0.00165448491661017 -0.952388075762712 -0.912900321355932 -0.859177190338983 -0.425315028427119 -0.546141563050847 -0.755508692881356 -0.440951992779661 -0.0959673831694915 -0.252794506322034 -0.659654194745763 -0.762802597966102 -0.639202607966102 -0.251573116191525 -0.251573116191525 -0.479661111440678 -0.172329908033898 -0.774322198983051 -0.255301942083051 -0.119225145698814 0.0922238318450847 -0.449674198864407 -0.561185289152542 -0.777687116440678 -0.454877374372881 0.0399159372423729 -0.302385983627119 -0.33194025259322 -0.502505291525424 -0.154761015998305 -0.802693023728814
22 "LAYING" -0.974059464791667 -0.98027739875 -0.984233296875 -0.959014441458333 -0.988211865208333 -0.984230418125 -0.98587216875 -0.98317254125 -0.988442014375 -0.988275232916667 -0.982291608958333 -0.960306560416667 -0.993235849166667 -0.989567537916667 -0.98803582125 -0.972873912916667 -0.972873912916667 -0.98551807625 -0.961164053958333 -0.989718095208333 -0.973246482083333 -0.981025105625 -0.984792185 -0.987250255833333 -0.984987392916667 -0.989345368541667 -0.988860685833333 -0.981910616458333 -0.963174222291667 -0.975121387916667 -0.984568489166667 -0.96109837875 -0.989492660416667
22 "SITTING" -0.986822279565217 -0.950704499130435 -0.95982817173913 -0.979988760869565 -0.956750273043478 -0.954415873043478 -0.988055854130435 -0.977983955434783 -0.98751821173913 -0.985742027826087 -0.978919526956522 -0.959803708695652 -0.989709023043478 -0.990889614782609 -0.985542325652174 -0.953081444130435 -0.953081444130435 -0.984475868043478 -0.961313624130435 -0.989594919565217 -0.98736209 -0.950073754130435 -0.956862864130435 -0.989459107391304 -0.980804228478261 -0.988570804130435 -0.986808501521739 -0.977356188695652 -0.963522659782609 -0.955575602173913 -0.984124185869565 -0.961385745217391 -0.989632908913043
